Unnamed: 0,ROI,Yeo_Network,Yeo_Index,hist_g2_value,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
0.0,Precentral_L,LH_SomMot,2.0,-0.252527,0.0240424014916444,-0.057227988951262,0.0473937474237071,-0.0392483283140709
1.0,Precentral_R,RH_SomMot,2.0,-0.27582,0.0246811984371248,-0.060091291427425,0.0504643931778635,-0.042118584635969
2.0,Frontal_Sup_L,LH_Default,7.0,0.0262288,0.0107200486741086,-0.0946433808555961,0.0448472117740596,-0.0476894493260233
3.0,Frontal_Sup_R,RH_Default,7.0,0.0356533,0.0098597508045058,-0.1048593672942287,0.0315089660557895,-0.0467069615123208
4.0,Frontal_Sup_Orb_L,LH_Limbic,5.0,0.241026,0.0239137679432505,-0.0454701122686791,0.0342196088206011,-0.0316354926139962
5.0,Frontal_Sup_Orb_R,RH_Limbic,5.0,0.26085,0.0191298521497541,-0.0423865823058478,0.0244801121391429,-0.0395847078360167
6.0,Frontal_Mid_L,LH_Cont,6.0,-0.0243528,0.0153668497919479,-0.0677581705919885,0.0371840586141556,-0.0421015072986848
7.0,Frontal_Mid_R,RH_Cont,6.0,-0.0532717,0.0135018661903103,-0.0713963790471677,0.0360172530694756,-0.0455469870776228
8.0,Frontal_Mid_Orb_L,LH_Cont,6.0,0.131386,0.0142593792737318,-0.0589598608147294,0.0282065016420828,-0.0459356513444646
9.0,Frontal_Mid_Orb_R,RH_Cont,6.0,0.124655,0.0112021786351809,-0.0581783367510458,0.0211241467463542,-0.0520446958542671
10.0,Frontal_Inf_Oper_L,LH_SalVentAttn,4.0,-0.102025,0.0480783493245031,-0.0289482256868392,0.0439433511935503,-0.0349128116706069
11.0,Frontal_Inf_Oper_R,RH_SalVentAttn,4.0,-0.0712346,0.0697578305212429,-0.0200109899021535,0.0444356404261095,-0.0356321514552024
12.0,Frontal_Inf_Tri_L,LH_Cont,6.0,-0.0105038,0.018809186820171,-0.0379539355747667,0.0241242541727505,-0.0331968186672524
13.0,Frontal_Inf_Tri_R,RH_Cont,6.0,0.00813057,0.0522675941689706,-0.0294736096561784,0.0470193002582395,-0.046007650054689
14.0,Frontal_Inf_Orb_L,LH_Default,7.0,-0.00752688,0.0190892613746823,-0.072207390836632,0.0276197280976235,-0.0440010259280907
15.0,Frontal_Inf_Orb_R,RH_Default,7.0,0.0526184,0.0157554189318841,-0.0610777919145304,0.0252664298928911,-0.0453441397647689
16.0,Rolandic_Oper_L,LH_SomMot,2.0,-0.0699597,0.0682534360550302,-0.0251871199092478,0.0609921426081002,-0.0386963819323614
17.0,Rolandic_Oper_R,RH_SomMot,2.0,-0.0229536,0.0567340920760743,-0.0323083081566903,0.0577835980241405,-0.0386236472178313
18.0,Supp_Motor_Area_L,LH_SomMot,2.0,-0.204303,0.0283281024003929,-0.0443907314685171,0.0581443516589295,-0.0377425602467812
19.0,Supp_Motor_Area_R,RH_SomMot,2.0,-0.25124,0.0348245704697719,-0.041857206166957,0.0578062603610858,-0.0355934549684039
20.0,Olfactory_L,Subcortex,8.0,0.272807,0.0256218438980932,-0.0448095237896766,0.0494493855729386,-0.0321380335765292
21.0,Olfactory_R,Subcortex,8.0,0.348359,0.0198613235000438,-0.0496107653590085,0.0358388046056565,-0.0271077252741265
22.0,Frontal_Sup_Medial_L,LH_Default,7.0,0.134695,0.0162400755501205,-0.075803720695895,0.0316417591294084,-0.0376715996443495
23.0,Frontal_Sup_Medial_R,RH_Default,7.0,0.101903,0.0173732515006635,-0.081017499505411,0.0380132337825722,-0.0464020444546222
24.0,Frontal_Med_Orb_L,LH_Default,7.0,0.266983,0.0318867489832329,-0.0508851396546546,0.0461100057955632,-0.0326029558575718
25.0,Frontal_Med_Orb_R,RH_Default,7.0,0.255624,0.0254925289084126,-0.0460931107504913,0.0376417655689792,-0.0294531847361931
26.0,Rectus_L,LH_Limbic,5.0,0.357943,0.0205603866533503,-0.0510543291733257,0.0399236747943609,-0.0269368148035547
27.0,Rectus_R,RH_Limbic,5.0,0.386244,0.0139298004246228,-0.055799068236785,0.0290615678042683,-0.0332440929703763
28.0,Insula_L,LH_SalVentAttn,4.0,0.055607,0.0437694922020894,-0.0349091921387548,0.0482584389453972,-0.0391527924627189
29.0,Insula_R,RH_SalVentAttn,4.0,0.0713641,0.0614361911586134,-0.0236536451748674,0.061188321333094,-0.0358970718320164
30.0,Cingulum_Ant_L,LH_Default,7.0,0.121803,0.0367726042890321,-0.0563325541355651,0.0506205496420754,-0.0458583023703875
31.0,Cingulum_Ant_R,RH_Default,7.0,0.191628,0.0313751276307921,-0.0516996883508532,0.0471768038537323,-0.0362648181674423
32.0,Cingulum_Mid_L,LH_Default,7.0,0.00923368,0.0179372622267236,-0.0752976964358811,0.0407434621000716,-0.0239000774533166
33.0,Cingulum_Mid_R,RH_SalVentAttn,4.0,-0.0438553,0.0173026082971402,-0.0742293845670671,0.042392331433579,-0.0254843355885737
34.0,Cingulum_Post_L,LH_Default,7.0,-0.0683547,0.0140199278747561,-0.0767413791442012,0.032408737287379,-0.0344946194702089
35.0,Cingulum_Post_R,RH_Default,7.0,-0.080374,0.0129399358833568,-0.0832605157353768,0.036174354593756,-0.0334300307477364
36.0,Hippocampus_L,Subcortex,8.0,0.264563,0.0240491175810779,-0.0852372263979888,0.0500573579441486,-0.043675338618073
37.0,Hippocampus_R,Subcortex,8.0,0.228782,0.0287643322015968,-0.0676123442542686,0.0531145623473505,-0.0426477897661843
38.0,ParaHippocampal_L,LH_Limbic,5.0,0.309207,0.0278597451551007,-0.0683411506066113,0.0484749107987759,-0.0444371336515341
39.0,ParaHippocampal_R,RH_Limbic,5.0,0.394873,0.0211347958218706,-0.0652249254139225,0.0430065852553671,-0.0376912159281688
40.0,Amygdala_L,Subcortex,8.0,0.293274,0.0297052113781136,-0.0650515888631535,0.0515724373156353,-0.0341441721537202
41.0,Amygdala_R,Subcortex,8.0,0.237555,0.0182006245658168,-0.073965313407651,0.0358950381093577,-0.0311557965355643
42.0,Calcarine_L,LH_Vis,1.0,-0.342774,0.0708664260416843,-0.0114888784791794,0.0620159832783297,-0.0284212305260054
43.0,Calcarine_R,RH_Vis,1.0,-0.352656,0.0593046629103236,-0.0152213502764142,0.058638016596497,-0.029091808201898
44.0,Cuneus_L,LH_Vis,1.0,-0.342567,0.0594882049397881,-0.0171094890188124,0.0526404871830779,-0.035522075740137
45.0,Cuneus_R,RH_Vis,1.0,-0.293172,0.0679466795062538,-0.0212982365836819,0.0497760822180706,-0.0356450874308608
46.0,Lingual_L,LH_Vis,1.0,-0.0626755,0.039162536377701,-0.027311149443466,0.0546639226297767,-0.0320134544903007
47.0,Lingual_R,RH_Vis,1.0,-0.157892,0.0397226938552529,-0.0316195804644706,0.0640031574860058,-0.0318323215066362
48.0,Occipital_Sup_L,LH_Vis,1.0,-0.277223,0.0400976764971155,-0.0341014556331335,0.0378907745362294,-0.0440457221443844
49.0,Occipital_Sup_R,RH_Vis,1.0,-0.368264,0.0411579137284606,-0.0294059179996327,0.046519873747285,-0.0424139002085059
50.0,Occipital_Mid_L,LH_Vis,1.0,-0.123492,0.0251169151412239,-0.0322498575552294,0.0355340610726978,-0.032120422385869
51.0,Occipital_Mid_R,RH_Vis,1.0,-0.246503,0.0290853931215746,-0.0338932279935373,0.0404807899737913,-0.0383514257751101
52.0,Occipital_Inf_L,LH_Vis,1.0,-0.113959,0.0084478782188213,-0.0675095044618051,0.0320945142309804,-0.0392983657143839
53.0,Occipital_Inf_R,RH_Vis,1.0,-0.290925,0.0094911231815126,-0.0764976156342102,0.0351523120859833,-0.0518101166757968
54.0,Fusiform_L,LH_Vis,1.0,0.194497,0.0306818941136442,-0.0454852740702506,0.059080660469339,-0.0310100878540476
55.0,Fusiform_R,RH_Vis,1.0,0.14811,0.0225571864064373,-0.0492597871053414,0.0463531846723691,-0.0348431896596499
56.0,Postcentral_L,LH_SomMot,2.0,-0.195907,0.0333322577584041,-0.0629597674717576,0.0585801885884588,-0.0476389012276374
57.0,Postcentral_R,RH_SomMot,2.0,-0.180722,0.0249644174049216,-0.0699284337833932,0.0589646633025103,-0.0513912910685698
58.0,Parietal_Sup_L,LH_DorsAttn,3.0,-0.0968148,0.0175698870239528,-0.0338704811950431,0.0323862309267128,-0.0346179943964811
59.0,Parietal_Sup_R,RH_DorsAttn,3.0,-0.0924135,0.0227577420225369,-0.0375407628295239,0.0360512342149793,-0.0405655556896069
60.0,Parietal_Inf_L,LH_Cont,6.0,-0.104041,0.0105439376861426,-0.0480691992969028,0.020711744403816,-0.0326528574275167
61.0,Parietal_Inf_R,RH_DorsAttn,3.0,-0.0471231,0.0129108411518457,-0.0551422532675934,0.0272193080253916,-0.0479561573986215
62.0,SupraMarginal_L,LH_DorsAttn,3.0,0.0947953,0.0632459564764946,-0.0307796499705124,0.0463048205281045,-0.0439543939701648
63.0,SupraMarginal_R,RH_SalVentAttn,4.0,0.0913658,0.0450901438313563,-0.0263848962658223,0.0382113398324414,-0.040160392406782
64.0,Angular_L,LH_Default,7.0,-0.0185315,0.0197719215792889,-0.0969804482704619,0.037883288270727,-0.0546358742967439
65.0,Angular_R,RH_Default,7.0,-0.0225046,0.0110319067689577,-0.0792496657356181,0.0261013776009339,-0.0411908459891149
66.0,Precuneus_L,LH_Default,7.0,0.00802713,0.0223541234797348,-0.0631843009929434,0.0433315690863314,-0.040578075048214
67.0,Precuneus_R,RH_Default,7.0,0.00612811,0.0338094051780493,-0.056846837185125,0.0502494998009442,-0.0491386865495185
68.0,Paracentral_Lobule_L,LH_SomMot,2.0,-0.132279,0.0081292455627133,-0.0787449812657272,0.0334216001195834,-0.0280857429061249
69.0,Paracentral_Lobule_R,RH_SomMot,2.0,-0.146459,0.0106925136687853,-0.07122540285827,0.0420849070799838,-0.0303992502618441
70.0,Caudate_L,Subcortex,8.0,-0.5,0.0207746606389843,-0.1095663393949507,0.0592059756140137,-0.0526863401812636
71.0,Caudate_R,Subcortex,8.0,-0.5,0.0228816831051838,-0.0964755966932989,0.0561879692513192,-0.0580022912570079
72.0,Putamen_L,Subcortex,8.0,-0.5,0.0287806239225676,-0.0791747767114889,0.0647263554232294,-0.0525945240811373
73.0,Putamen_R,Subcortex,8.0,-0.5,0.0273194957885283,-0.0639610523887433,0.053349936169742,-0.0453564312474553
74.0,Thalamus_L,Subcortex,8.0,-0.5,,,,
75.0,Thalamus_R,Subcortex,8.0,-0.5,,,,
76.0,Heschl_L,LH_SomMot,2.0,-0.319112,0.0293604224390561,-0.0236139774617185,0.0507145345514045,-0.0152514613151637
77.0,Heschl_R,RH_SomMot,2.0,-0.316199,0.0313724703966695,-0.0294470380180438,0.0575400817071653,-0.0177983654181079
78.0,Temporal_Sup_L,LH_SomMot,2.0,-0.11375,0.0509887359868905,-0.031675640271334,0.0487803147282954,-0.0424112049839509
79.0,Temporal_Sup_R,RH_SomMot,2.0,-0.0237426,0.04045218973385,-0.0420651831311559,0.0547168215816607,-0.0402179450767203
80.0,Temporal_Pole_Sup_L,LH_Limbic,5.0,0.362285,0.0154408575845084,-0.0508855489549303,0.0232947000878987,-0.0328098646302759
81.0,Temporal_Pole_Sup_R,RH_Limbic,5.0,0.378884,0.0129167025208485,-0.0589278402052377,0.024276868486144,-0.0334031521536014
82.0,Temporal_Mid_L,LH_Default,7.0,-0.00254664,0.0218399813667739,-0.0554058004570919,0.0389192217080762,-0.0289457680393349
83.0,Temporal_Mid_R,RH_Default,7.0,0.0448413,0.018049690827865,-0.0502629206283086,0.0248302102723609,-0.0345707050614791
84.0,Temporal_Pole_Mid_L,LH_Limbic,5.0,0.313014,0.0093440725998838,-0.0982772666436118,0.0186858765498627,-0.0538253610480874
85.0,Temporal_Pole_Mid_R,RH_Limbic,5.0,0.343846,0.0068205220066166,-0.0967357695028686,0.0175744182683162,-0.0579529737799246
86.0,Temporal_Inf_L,LH_Limbic,5.0,0.146315,0.0371427768735092,-0.0591762439816298,0.0543363819518697,-0.0462125572023093
87.0,Temporal_Inf_R,RH_Limbic,5.0,0.200466,0.032179206333311,-0.0548103594697865,0.0411572169934213,-0.0534860942767237
88.0,Cerebelum_Crus1_L,Cerebellum,9.0,-0.5,0.0156411971287459,-0.0675958603432841,0.0372848868671695,-0.0422487631520357
89.0,Cerebelum_Crus1_R,Cerebellum,9.0,-0.5,0.0058964751753502,-0.0860438835237131,0.0277147289429187,-0.0532359257137107
90.0,Cerebelum_Crus2_L,Cerebellum,9.0,-0.5,0.0110439269276206,-0.0886032322440878,0.0439126698791759,-0.0399775414760524
91.0,Cerebelum_Crus2_R,Cerebellum,9.0,-0.5,0.0090830804055668,-0.0787829407706339,0.0325828212611494,-0.0361196378330708
92.0,Cerebelum_3_L,Cerebellum,9.0,-0.5,0.0065742558306306,-0.0985247065022318,0.0293109083535616,-0.0432738088789059
93.0,Cerebelum_3_R,Cerebellum,9.0,-0.5,0.0049727605018693,-0.0809474328093171,0.0274743624558814,-0.0282140782961586
94.0,Cerebelum_4_5_L,Cerebellum,9.0,-0.5,0.0138553282349047,-0.0686408100012229,0.0419046181028239,-0.0295475145758565
95.0,Cerebelum_4_5_R,Cerebellum,9.0,-0.5,0.0158665981115884,-0.0441720997636149,0.0418012704866534,-0.0245105802420729
96.0,Cerebelum_6_L,Cerebellum,9.0,-0.5,0.0183101825809272,-0.0688148278228949,0.045359892834842,-0.0339993886600621
97.0,Cerebelum_6_R,Cerebellum,9.0,-0.5,0.0194135914520274,-0.0532016750549257,0.0425168710727994,-0.0314261048830378
98.0,Cerebelum_7b_L,Cerebellum,9.0,-0.5,0.0149451613184695,-0.0631468419242676,0.0466054352609318,-0.0282417041829447
99.0,Cerebelum_7b_R,Cerebellum,9.0,-0.5,0.0089172256685375,-0.0645207641299015,0.0380438878168364,-0.0279483457790518
100.0,Cerebelum_8_L,Cerebellum,9.0,-0.5,0.0068512352180017,-0.0764496400886035,0.0290272169421504,-0.0491294025169054
101.0,Cerebelum_8_R,Cerebellum,9.0,-0.5,0.0123738732118751,-0.0561915876722733,0.0373810665388296,-0.0364972338876454
102.0,Cerebelum_9_L,Cerebellum,9.0,-0.5,0.0092596230681976,-0.0397918506683996,0.0207148464409202,-0.0217352450089215
103.0,Cerebelum_9_R,Cerebellum,9.0,-0.5,0.0165446937919169,-0.0290737881286157,0.028905310518805,-0.0225571697079867
104.0,Cerebelum_10_L,Cerebellum,9.0,-0.5,0.0150535594054639,-0.0484573343621943,0.0445908573604567,-0.0283759012210405
105.0,Cerebelum_10_R,Cerebellum,9.0,-0.5,0.0212022410640308,-0.060178983081705,0.0544961345101611,-0.0343883250743456
106.0,Vermis_1,Cerebellum,9.0,-0.5,0.0434489473498922,-0.0326925268517507,0.0591305144790472,-0.0257762174580022
107.0,Vermis_2,Cerebellum,9.0,-0.5,0.0209362369301616,-0.0614463073772522,0.0398601343133697,-0.0307703994020786
108.0,Vermis_3,Cerebellum,9.0,-0.5,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
